date,date,text
2020/4/25 19:39,1587811195637,👍
2020/4/25 19:39,1587811197164,👍
2020/4/25 19:39,1587811197324,👍
2020/4/25 19:40,1587811199830,👍
2020/4/25 19:40,1587811203612,okです
2020/4/25 19:40,1587811225385,サブディスプレイ持ってない人は大変かもしれませんね
2020/4/25 19:40,1587811253586,確かに！
2020/4/25 19:40,1587811256471,それはいいですね
2020/4/25 19:41,1587811262185,👍
2020/4/25 19:41,1587811262338,👍
2020/4/25 19:41,1587811265288,できました！
2020/4/25 19:42,1587811322244,shift+enter
2020/4/25 19:42,1587811377901,👍
2020/4/25 19:43,1587811416952,環境構築せずにプログラミングできるので，初学者の方にはおすすめのサービス
2020/4/25 19:43,1587811434304,質問があれば遠慮なく書き込みお願いします！
2020/4/25 19:44,1587811494864,すいません、一度ログアウトしてしまいまして、test.pyのファイルが見つからないです
2020/4/25 19:45,1587811504188,0から4まで回る
2020/4/25 19:45,1587811519621,プログラミングは０スタート
2020/4/25 19:45,1587811526717,"[0,5)"
2020/4/25 19:45,1587811532868,👍
2020/4/25 19:45,1587811535425,ドライブが開けないです
2020/4/25 19:45,1587811536914,"0,1,2,3,4"
2020/4/25 19:46,1587811588467,githubのリンクから開けませんか？ > ドライブ
2020/4/25 19:46,1587811595973,新入生から承認申請きてます！
2020/4/25 19:46,1587811596720,これってコピー作成しないで自分の変更したらドライブのやつも変更しません？
2020/4/25 19:47,1587811647771,ドライブ入り直せましたか？
2020/4/25 19:47,1587811655807,新入生から承認申請きてます！
2020/4/25 19:47,1587811674072,Githubに入って、下にスクロールしていくとGoogle Driveのリンクがあります！
2020/4/25 19:48,1587811694812,チャットの方にドライブのリンク等貼ってください
2020/4/25 19:49,1587811757101,Zoomの使い方も勉強になりますね
2020/4/25 19:49,1587811778241,🐍
2020/4/25 19:49,1587811789468,👍
2020/4/25 19:49,1587811789619,👍
2020/4/25 19:49,1587811789729,👍
2020/4/25 19:49,1587811789876,👍
2020/4/25 19:49,1587811790037,👍
2020/4/25 19:49,1587811790170,👍
2020/4/25 19:49,1587811791406,はーい
2020/4/25 19:49,1587811794721,👍
2020/4/25 19:49,1587811794863,👍
2020/4/25 19:49,1587811795019,👍
2020/4/25 19:49,1587811795162,👍
2020/4/25 19:49,1587811796201,👍
2020/4/25 19:49,1587811796329,👍
2020/4/25 19:49,1587811796481,👍
2020/4/25 19:49,1587811797895,👍
2020/4/25 19:50,1587811800304,👍
2020/4/25 19:50,1587811808810,これ何時までの予定ですか？
2020/4/25 19:50,1587811811573,乙です！
2020/4/25 19:50,1587811812356,おつかれさまです！
2020/4/25 19:50,1587811815018,お疲れ様です
2020/4/25 19:50,1587811819041,21:00です！
2020/4/25 19:50,1587811828969,お疲れさまです！
2020/4/25 19:50,1587811833541,お疲れ様です！分かりやすいです
2020/4/25 19:50,1587811836495,学生企画とは思えないほどしっかりしてますね
2020/4/25 19:50,1587811855232,ちょっとトイレ
2020/4/25 19:51,1587811883225,👍
2020/4/25 19:51,1587811888268,👍
2020/4/25 19:51,1587811888164,本題とはずれますが、基礎研究医を志望されている方ってどれくらいいらっしゃいますか？
2020/4/25 19:52,1587811925170,臨床と研究半々ぐらいを目指してます
2020/4/25 19:52,1587811943528,自分も半々です！
2020/4/25 19:52,1587811958515,おなじく半々です
2020/4/25 19:53,1587812014431,https://atcoder.jp
2020/4/25 19:53,1587812016788,Prostate cANcer graDe Assessment (PANDA) Challenge（前立腺癌のレベルを病理画像から分類）組みませんか
2020/4/25 19:53,1587812030125,このコメントスクリーンって有料なんですか？
2020/4/25 19:54,1587812065042,研究医の件、回答いただきありがとうございます！もしよかったら、情報交換したいのでツイッターのほうフォローお願いします　newAK4869
2020/4/25 19:54,1587812079269,会話はZoomのチャットの方が良いですよ。
2020/4/25 19:54,1587812079801,前立腺のやつ興味あります
